"ts_created","items","store_id","payment_R$","type","store_type"
2023-10-03 12:53:54.398 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3022"", ""amount"": 0.41}]",10,30,t,Comanda
2023-10-03 12:58:14.478 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4128"", ""amount"": 0.56}]",10,41,t,Comanda
2023-10-03 12:59:15.165 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4017"", ""amount"": 0.545}]",10,40,t,Comanda
2023-10-03 12:59:17.461 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4017"", ""amount"": 0.545}]",10,40,t,Comanda
2023-10-03 13:10:40.937 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}]",10,18,t,Comanda
2023-10-03 13:11:05.300 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3849"", ""amount"": 0.47}, {""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,44,t,Comanda
2023-10-03 13:11:24.731 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2170"", ""amount"": 0.265}]",10,21,t,Comanda
2023-10-03 13:11:34.660 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""4996"", ""amount"": 0.61}]",10,49,t,Comanda
2023-10-03 13:12:22.804 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""4996"", ""amount"": 0.61}]",10,49,t,Comanda
2023-10-03 14:56:28.535 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""1186"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""764"", ""amount"": 1}]",6,19,t,Comanda
2023-10-03 14:56:30.621 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""1186"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""764"", ""amount"": 1}]",6,19,t,Comanda
2023-10-03 14:57:36.497 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""1186"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""764"", ""amount"": 1}]",6,19,t,Comanda
2023-10-03 14:59:23.419 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""1186"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""764"", ""amount"": 1}]",6,19,t,Comanda
2023-10-04 12:36:54.270 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2101"", ""amount"": 0.285}]",10,21,t,Comanda
2023-10-04 12:36:56.281 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2101"", ""amount"": 0.285}]",10,21,t,Comanda
2023-10-04 12:49:54.299 -0300,"[{""name"": ""GUARANA ANTARCTICA ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2506"", ""amount"": 0.34}]",10,31,t,Comanda
2023-10-04 12:53:41.779 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2948"", ""amount"": 0.4}]",10,29,t,Comanda
2023-10-04 12:54:46.722 -0300,"[{""name"": ""SUCO EM LATA"", ""extra"": [], ""value"": ""680"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2654"", ""amount"": 0.36}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1806"", ""amount"": 0.245}]",10,51,t,Comanda
2023-10-04 12:55:24.961 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1843"", ""amount"": 0.25}]",10,18,t,Comanda
2023-10-04 12:55:28.327 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1843"", ""amount"": 0.25}]",10,18,t,Comanda
2023-10-04 12:55:29.646 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1843"", ""amount"": 0.25}]",10,18,t,Comanda
2023-10-04 12:55:31.099 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1843"", ""amount"": 0.25}]",10,18,t,Comanda
2023-10-04 12:55:32.340 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1843"", ""amount"": 0.25}]",10,18,t,Comanda
2023-10-04 13:00:21.346 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""5197"", ""amount"": 0.705}]",10,51,t,Comanda
2023-10-04 13:08:35.151 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""5160"", ""amount"": 0.7}]",10,51,t,Comanda
2023-10-04 13:09:35.275 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3849"", ""amount"": 0.47}]",10,38,t,Comanda
2023-10-04 13:12:25.522 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""4218"", ""amount"": 0.515}]",10,42,t,Comanda
2023-10-04 13:12:51.824 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2048"", ""amount"": 0.25}]",10,20,t,Comanda
2023-10-04 13:15:15.756 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""4300"", ""amount"": 0.525}, {""name"": ""GUARANA ANTARCTICA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,49,t,Comanda
2023-10-04 13:21:09.135 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3767"", ""amount"": 0.46}]",10,37,t,Comanda
2023-10-04 13:21:18.154 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3767"", ""amount"": 0.46}]",10,37,t,Comanda
2023-10-04 13:33:11.000 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4040"", ""amount"": 1}, {""name"": ""SUCO LARANJA 400ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,45,t,Comanda
2023-10-04 13:33:13.709 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4040"", ""amount"": 1}, {""name"": ""SUCO LARANJA 400ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,45,t,Comanda
2023-10-04 14:16:33.278 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""6334"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4930"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,120,t,Comanda
2023-10-04 14:17:57.582 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""6334"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4930"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,120,t,Comanda
2023-10-05 12:54:08.419 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1843"", ""amount"": 0.25}]",10,18,t,Comanda
2023-10-05 12:59:51.143 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2248"", ""amount"": 0.305}]",10,22,t,Comanda
2023-10-05 12:59:57.195 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4570"", ""amount"": 0.62}, {""name"": ""GUARANA ANTARCTICA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,51,t,Comanda
2023-10-05 13:02:05.091 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2690"", ""amount"": 0.365}, {""name"": ""PEPSI MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,31,t,Comanda
2023-10-05 13:02:08.233 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2690"", ""amount"": 0.365}, {""name"": ""PEPSI MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,31,t,Comanda
2023-10-05 13:02:10.551 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2690"", ""amount"": 0.365}, {""name"": ""PEPSI MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,31,t,Comanda
2023-10-05 13:05:00.153 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2248"", ""amount"": 0.305}]",10,22,t,Comanda
2023-10-05 13:05:02.291 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2248"", ""amount"": 0.305}]",10,22,t,Comanda
2023-10-05 13:05:04.477 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2248"", ""amount"": 0.305}]",10,22,t,Comanda
2023-10-05 13:05:06.474 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2248"", ""amount"": 0.305}]",10,22,t,Comanda
2023-10-05 13:53:12.293 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4791"", ""amount"": 0.65}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,55,t,Comanda
2023-10-05 13:53:13.850 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4791"", ""amount"": 0.65}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,55,t,Comanda
2023-10-06 12:34:36.693 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1990"", ""amount"": 0.27}, {""name"": ""AGUA MINERAL S/GAS  500 ML"", ""extra"": [], ""value"": ""450"", ""amount"": 1.0}]",10,24,t,Comanda
2023-10-06 12:45:53.551 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2138"", ""amount"": 0.29}]",10,21,t,Comanda
2023-10-06 12:49:36.468 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4091"", ""amount"": 0.555}, {""name"": ""PEPSI ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,46,t,Comanda
2023-10-06 12:49:44.971 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2727"", ""amount"": 0.37}]",10,27,t,Comanda
2023-10-06 12:53:04.775 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3501"", ""amount"": 0.475}]",10,35,t,Comanda
2023-10-06 12:58:22.051 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}]",10,18,t,Comanda
2023-10-06 13:00:45.136 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2064"", ""amount"": 0.28}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,26,t,Comanda
2023-10-06 13:02:37.005 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3153"", ""amount"": 0.385}, {""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,37,t,Comanda
2023-10-06 13:42:11.941 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3604"", ""amount"": 0.44}, {""name"": ""PEPSI TWIST  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,42,t,Comanda
2023-10-06 13:42:16.345 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3243"", ""amount"": 0.44}]",10,32,t,Comanda
2023-10-06 13:43:27.818 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2907"", ""amount"": 0.355}, {""name"": ""GUARANA ANTARCTICA MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,34,t,Comanda
2023-10-07 14:48:04.036 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2215"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4087"", ""amount"": 1}]",6,63,t,Comanda
2023-10-09 11:30:50.330 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4399"", ""amount"": 1}, {""name"": ""RERI MINI"", ""extra"": [], ""value"": ""400"", ""amount"": 1.0}]",6,47,t,Comanda
2023-10-09 12:38:19.227 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2801"", ""amount"": 0.38}, {""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,34,t,Comanda
2023-10-09 12:47:24.159 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2617"", ""amount"": 0.355}, {""name"": ""GUARANA ANTARCTICA MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,31,t,Comanda
2023-10-09 12:47:26.585 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2617"", ""amount"": 0.355}, {""name"": ""GUARANA ANTARCTICA MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,31,t,Comanda
2023-10-09 12:48:13.173 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2027"", ""amount"": 0.275}]",10,20,t,Comanda
2023-10-09 12:49:57.135 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3133"", ""amount"": 0.425}]",10,31,t,Comanda
2023-10-09 12:49:59.285 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3133"", ""amount"": 0.425}]",10,31,t,Comanda
2023-10-09 12:51:38.240 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4275"", ""amount"": 0.58}]",10,42,t,Comanda
2023-10-09 12:58:39.778 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4386"", ""amount"": 0.595}]",10,43,t,Comanda
2023-10-09 13:01:33.929 -0300,"[{""name"": ""AGUA MINERAL C/GAS  500 ML"", ""extra"": [], ""value"": ""450"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4496"", ""amount"": 0.61}]",10,49,t,Comanda
2023-10-09 13:04:45.592 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1437"", ""amount"": 0.195}]",10,14,t,Comanda
2023-10-09 13:11:43.099 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2948"", ""amount"": 0.4}]",10,29,t,Comanda
2023-10-10 12:27:57.244 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4349"", ""amount"": 0.59}, {""name"": ""GUARANA ANTARCTICA ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,49,t,Comanda
2023-10-10 12:47:30.263 -0300,"[{""name"": ""AGUA MINERAL C/GAS  500 ML"", ""extra"": [], ""value"": ""450"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3685"", ""amount"": 0.5}]",10,41,t,Comanda
2023-10-10 12:47:32.305 -0300,"[{""name"": ""AGUA MINERAL C/GAS  500 ML"", ""extra"": [], ""value"": ""450"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3685"", ""amount"": 0.5}]",10,41,t,Comanda
2023-10-10 12:47:56.813 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4054"", ""amount"": 0.55}]",10,40,t,Comanda
2023-10-10 12:48:26.596 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 12:48:53.678 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2654"", ""amount"": 0.36}]",10,26,t,Comanda
2023-10-10 12:50:14.041 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1622"", ""amount"": 0.22}]",10,16,t,Comanda
2023-10-10 12:50:21.273 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 12:51:21.303 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2617"", ""amount"": 0.355}]",10,26,t,Comanda
2023-10-10 12:53:21.846 -0300,"[{""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2432"", ""amount"": 0.33}]",10,30,t,Comanda
2023-10-10 12:53:45.651 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2285"", ""amount"": 0.31}, {""name"": ""GUARANA ANTARCTICA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,28,t,Comanda
2023-10-10 12:54:16.971 -0300,"[{""name"": ""PEPSI TWIST  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2617"", ""amount"": 0.355}]",10,32,t,Comanda
2023-10-10 12:55:44.157 -0300,"[{""name"": ""PEPSI ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3538"", ""amount"": 0.48}]",10,41,t,Comanda
2023-10-10 12:55:46.998 -0300,"[{""name"": ""PEPSI ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3538"", ""amount"": 0.48}]",10,41,t,Comanda
2023-10-10 12:55:49.714 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3276"", ""amount"": 0.4}, {""name"": ""GUARANA ANTARCTICA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,38,t,Comanda
2023-10-10 12:55:52.101 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3276"", ""amount"": 0.4}, {""name"": ""GUARANA ANTARCTICA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,38,t,Comanda
2023-10-10 12:57:30.416 -0300,"[{""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2432"", ""amount"": 0.33}]",10,30,t,Comanda
2023-10-10 12:57:54.009 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3170"", ""amount"": 0.43}, {""name"": ""TORTA BULGARA  FATIA"", ""extra"": [], ""value"": ""990"", ""amount"": 1.0}]",10,41,t,Comanda
2023-10-10 12:58:07.230 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2322"", ""amount"": 0.315}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,29,t,Comanda
2023-10-10 12:58:09.236 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2322"", ""amount"": 0.315}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,29,t,Comanda
2023-10-10 12:58:21.388 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2801"", ""amount"": 0.38}]",10,28,t,Comanda
2023-10-10 12:58:37.969 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2690"", ""amount"": 0.365}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,32,t,Comanda
2023-10-10 12:59:11.551 -0300,"[{""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2432"", ""amount"": 0.33}]",10,30,t,Comanda
2023-10-10 13:00:02.072 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2211"", ""amount"": 0.3}]",10,22,t,Comanda
2023-10-10 13:00:04.642 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2211"", ""amount"": 0.3}]",10,22,t,Comanda
2023-10-10 13:00:39.483 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3428"", ""amount"": 0.465}]",10,34,t,Comanda
2023-10-10 13:01:06.337 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 13:01:06.968 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 13:01:07.877 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 13:01:09.245 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 13:01:10.507 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 13:01:18.153 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2989"", ""amount"": 0.365}, {""name"": ""SUKITA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,35,t,Comanda
2023-10-10 13:01:18.790 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 13:01:22.043 -0300,"[{""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2764"", ""amount"": 0.375}]",10,33,t,Comanda
2023-10-10 13:01:23.320 -0300,"[{""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2764"", ""amount"": 0.375}]",10,33,t,Comanda
2023-10-10 13:01:25.842 -0300,"[{""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}, {""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2764"", ""amount"": 0.375}]",10,33,t,Comanda
2023-10-10 13:01:27.131 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2989"", ""amount"": 0.365}, {""name"": ""SUKITA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,35,t,Comanda
2023-10-10 13:01:31.295 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3059"", ""amount"": 0.415}]",10,30,t,Comanda
2023-10-10 13:01:33.028 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3059"", ""amount"": 0.415}]",10,30,t,Comanda
2023-10-10 13:01:36.630 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2989"", ""amount"": 0.365}, {""name"": ""SUKITA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,35,t,Comanda
2023-10-10 13:01:39.755 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2875"", ""amount"": 0.39}]",10,28,t,Comanda
2023-10-10 13:01:40.908 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2989"", ""amount"": 0.365}, {""name"": ""SUKITA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,35,t,Comanda
2023-10-10 13:01:45.056 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2989"", ""amount"": 0.365}, {""name"": ""SUKITA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,35,t,Comanda
2023-10-10 13:01:48.228 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,26,t,Comanda
2023-10-10 13:01:49.535 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,26,t,Comanda
2023-10-10 13:01:50.826 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,26,t,Comanda
2023-10-10 13:01:52.144 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,26,t,Comanda
2023-10-10 13:01:53.355 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,26,t,Comanda
2023-10-10 13:01:54.850 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,26,t,Comanda
2023-10-10 13:01:56.041 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,26,t,Comanda
2023-10-10 13:01:57.257 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2989"", ""amount"": 0.365}, {""name"": ""SUKITA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,35,t,Comanda
2023-10-10 13:01:57.291 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2989"", ""amount"": 0.365}, {""name"": ""SUKITA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,35,t,Comanda
2023-10-10 13:02:00.210 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1880"", ""amount"": 0.255}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,26,t,Comanda
